Longitud,Latitud,ID_CRE,Razon_Social,Colonia,CP,Municipio,Entidad,Franquicia_Marca,Gas87,Gas91,Diesel
-103.4417,20.65215,10689,"OPERADORA KINZA, S. A. DE C. V.",HACIENDAS TEPEYAC,45053,ZAPOPAN,Jalisco,PEMEX,14.89,15.89,
-98.74157,20.08693,10542,"SERVICIO HENRIQUEZ, S. A. DE C. V.",ADOLFO LÓPEZ MATEOS,42094,PACHUCA DE SOTO,Hidalgo,PEMEX,13.7,14.7,17.9
-98.71854,20.09488,10677,"HIDROCARBUROS EL MINERAL, S. A. DE C. V.",ABUNDIO MARTINEZ,42181,MINERAL DE LA REFORMA,Hidalgo,PEMEX,13.75,14.25,
-99.81084,16.97577,10704,"MULTISERVICIO GASOLINERO EL LIBRAMIENTO, S. A. DE C. V.",KILOMETRO 30,39920,ACAPULCO DE JUÁREZ,Guerrero,PEMEX,14.98,15.49,19.1
-103.2734,20.63621,10676,"ESTACIÓN SERVICIO SANTA TERE, S. A. DE C. V.",LOMAS DEL CAMICHIN,45417,TONALÁ,Jalisco,PEMEX,15.5,17,
-98.23952,19.06713,10576,"COMBUSTIBLES VENSA, S. A. DE C. V.",LA LIBERTAD,72130,PUEBLA,Puebla,PEMEX,14.39,14.9,18.49
-90.46468,19.89046,10786,"2RO, S. A. DE C. V.",IMI III,24560,CAMPECHE,Campeche,PEMEX,15.67,16.9,19.1
-108.077,25.45938,10631,"SERVICIO ESCOSERRA LOS OLIVOS, S. A. DE C. V.",CENTRO,81460,SALVADOR ALVARADO,Sinaloa,PEMEX,15.69,17.39,19.59
-107.5468,24.9525,10750,"COMBUAGUILA, S. A. DE C. V.",S/C,80341,CULIACÁN,Sinaloa,PEMEX,15.99,20.62,18.99
-99.14275,19.47282,10541,"SERVICIO COMBUSA, S. A. DE C. V.",DEFENSORES DE LA REPUBLICA,7780,GUSTAVO A. MADERO,Ciudad de Mexico,PEMEX,15.45,16.59,18.75
-99.1293,23.71905,10626,"JAPALMA, S. A. DE C. V.",CHAPULTEPEC,87130,VICTORIA,Tamaulipas,PEMEX,15.99,16.5,19.95
-100.5409,21.29296,10609,"SERVICIOS PICHARDO DE SAN LUIS, S. A. DE C. V.",S/C,37900,SAN LUIS DE LA PAZ,Guanajuato,REPSOL,14.19,18.89,18.59
-100.4415,20.83416,10338,JOSÉ BERNARDO CUEVAS MARTINEZ,SANTA ROSA JAUREGUI,76220,QUERÉTARO,Queretaro,PEMEX,19.78,20.57,20.77
-99.83547,21.67048,10471,TOMAS MENDEZ OVIEDO,EJIDO LA PUEBLA,79680,SAN CIRO DE ACOSTA,San Luis Potosi,PEMEX,14.8,18.5,19
-94.42896,18.15451,10473,"CONSORCIO GASOLINERO ISTMO AMERICANO, S. A. DE C. V.",CENTRO,96400,COATZACOALCOS,Veracruz,PEMEX,14.2,19.55,19.65
-101.4031,26.91624,10595,"GASOLINERA ORIENTE, S. A. DE C. V.",HIPODROMO,25740,MONCLOVA,Coahuila,PEMEX,14.98,18.44,
-101.4279,26.78361,10654,"GASOLINERA LA PROVI, S. A. DE C. V.",CENTRO,25870,CASTAÑOS,Coahuila,PEMEX,14.98,18.44,
-102.2629,21.92471,10618,"RN GAS, S. A. DE C. V.",VILLA DE NUESTRA SENORA DE LA ASUNCION,20200,AGUASCALIENTES,Aguascalientes,PEMEX,14.94,15.98,
-98.81927,16.60124,10735,"ESTACIÓN DE SERVICIO SAN LUIS, S. A. DE C. V.",PLAYA LARGA,41600,SAN LUIS ACATLÁN,Guerrero,PEMEX,16.47,17.96,19.95
-109.9488,31.32833,10457,ROSALIA BORQUEZ FIGUEROA,CENTRO,84180,NACO,Sonora,PEMEX,12,,
-101.407,26.91386,10669,"GASOLINERA CAMPOS, S. A. DE C. V.",HIPODROMO,25740,MONCLOVA,Coahuila,PEMEX,14.98,18.44,
-116.6318,32.5673,10613,"ESTACIÓN DE SERVICIO LIBRAMIENTO, S. A. DE C. V.",JARDINES DEL PEDREGAL,21470,TECATE,Baja California,PEMEX,13.99,16.09,
-102.8026,21.77679,10349,"SERVICIO LA GASO, S. A. DE C. V.",JALTICHE DE ABAJO,20862,CALVILLO,Aguascalientes,BP (BRITISH PETROLEUM),15.59,16.75,19.99
-95.42095,18.59667,10791,"SERVICIOS INTEGRADOS DE SOTAVENTO, S. A. DE C. V.",PREDIO PUERTA NEGRA,95840,ANGEL R. CABADA,Veracruz,GULF,14.9,16.16,19.05
-102.6949,21.85433,10528,MISAEL CHÁVEZ YAÑEZ,S/C,20800,CALVILLO,Aguascalientes,BP (BRITISH PETROLEUM),15.59,16.75,19.99
-117.0231,32.45422,10469,"ESTACIÓN DE SERVICIO LIBRAMIENTO, S. A. DE C. V.",LA GLORIA,22677,TIJUANA,Baja California,PEMEX,13.99,16.09,18.51
-99.23257,19.28438,10451,"SERVICIOS SAN NICOLAS, S. A. DE C. V.",PEDREGAL DE SAN NICOLAS,14100,TLALPAN,Ciudad de Mexico,Megasur,15.86,,19.86
-109.4333,27.07413,10468,"JAG AUTOSERVICIOS, S. A. DE C. V.",FRACCIONAMIENTO JACARANDAS,85880,NAVOJOA,Sonora,PEMEX,15.99,17.99,19.99
-109.4221,27.07417,10635,"JAG AUTOSERVICIOS, S. A. DE C. V.",FRANCISCO VILLA,85880,NAVOJOA,Sonora,PEMEX,15.99,17.99,
-109.4591,27.06978,10594,"JAG AUTOSERVICIOS, S. A. DE C. V.",JUÁREZ,85870,NAVOJOA,Sonora,PEMEX,15.99,17.99,
-109.447,27.08179,10521,"JAG AUTOSERVICIOS, S. A. DE C. V.",REFORMA,85830,NAVOJOA,Sonora,PEMEX,15.99,17.99,
-109.637,26.91786,10499,"JAG AUTOSERVICIOS, S. A. DE C. V.",CAMPANICHECA,85287,ETCHOJOA,Sonora,PEMEX,15.53,,19.2
-100.1535,25.75644,10363,"GAS NUEVO MILENIO, S. A. DE C. V.",LOMAS DE SAN ISIDRO,66646,APODACA,Nuevo Leon,PEMEX,16.58,18.05,19.89
-87.54027,20.88061,10778,CARLOS HERNÁN FIGUEROA MARTINEZ,LOCALIDAD EL IDEAL,77368,LÁZARO CÁRDENAS,Quintana Roo,PEMEX,15.57,,19.04
-101.2581,19.69667,10381,"ESTACIÓN TINIJARO, S. A. DE C. V.",TINIJARO,58180,MORELIA,Michoacan,PEMEX,14.89,16.49,18.89
-101.184,19.69426,10659,"GONQUI, S. A. DE C. V.",VENTURA PUENTE,58020,MORELIA,Michoacan,PEMEX,19.56,21.05,
-101.4279,26.86394,10572,"TRACTO SERVICIOS VICTORIA, S. A. DE C. V.",EVA SAMANO,25790,MONCLOVA,Coahuila,PEMEX,14.78,18.44,17.98
-99.89711,20.51929,10634,"GRUPO BAGUTI, S. A. DE C. V.",CENTRO,76750,TEQUISQUIAPAN,Queretaro,PEMEX,14.67,16.59,18.89
-99.963,20.35793,10427,"GRUPO BAGUTI, S. A. DE C. V.",SAN ANTONIO DE PALMILLAS,76809,SAN JUAN DEL RÍO,Queretaro,PEMEX,14.74,15.42,18.02
-100.84,20.23453,10789,"SERVICIO URIREO, S. A. DE C. V.",S/C,38901,SALVATIERRA,Guanajuato,PEMEX,21.05,,22.4
-98.82814,19.31043,10696,"ORIGAS, S. A. DE C. V.",BESANA,56577,IXTAPALUCA,Estado de Mexico,BP (BRITISH PETROLEUM),14.95,15.99,18.15
-103.8371,18.86326,10383,"GASOLINERA TECOMAN, S. A. DE C. V.",S/C,28935,TECOMÁN,Colima,PEMEX,15.75,15.95,19.29
-103.8839,18.92436,10393,"GASOLINERA TECOMAN, S. A. DE C. V.",UNIÓN,28130,TECOMÁN,Colima,PEMEX,15.75,15.95,19.29
-103.8757,18.91973,10441,"GASOLINERA TECOMAN, S. A. DE C. V.",TEPEYAC,28110,TECOMÁN,Colima,PEMEX,15.75,15.95,
-99.6473,18.9433,10611,"JAISERVICIO, S. A. DE C. V.",SAN FRANCISCO,51760,VILLA GUERRERO,Estado de Mexico,TOTAL,15.7,16.76,19.59
-96.40337,16.80354,10311,"ESTACIÓN DE SERVICIO SAN DIONISIO, S. A. DE C. V.",BARRIO DE LA CANDELARIA,70495,SAN DIONISIO OCOTEPEC,Oaxaca,PEMEX,15.99,16.99,19.69
-100.562,28.71538,10385,"ORBA GAS, S. A. DE C. V.",EJIDO PIEDRAS NEGRAS,26080,PIEDRAS NEGRAS,Coahuila,PEMEX,13.49,16.74,19.29
-105.5582,28.1885,10771,"GRUPO RAMÍREZ LICON, S. A. DE C. V.",CENTRO,33120,ROSALES,Chihuahua,PEMEX,14.72,15.98,18.74
-102.2749,19.01655,10759,"CRUCERO DE PARACUARO, S. A. DE C. V.",S/C,60760,PARÁCUARO,Michoacan,PEMEX,15.7,15.77,18.4
-102.5285,20.4122,10600,"ESTACIÓN DE SERVICIO PORTEZUELO, S. A. DE C. V.",PORTEZUELO,47920,LA BARCA,Jalisco,PEMEX,15.35,16.26,18.89
-99.22202,18.92454,10664,"SERVICIO TEOPANZOLCO, S. A. DE C. V.",TEOPANZOLCO,62350,CUERNAVACA,Morelos,PEMEX,14.4,14.9,
-98.94662,18.83261,10283,"GASOLINERA MILENIUM 3000, S. A. DE C. V.",MANANTIALES,62746,CUAUTLA,Morelos,PEMEX,14.85,15.76,
-99.1845,18.91408,10754,"SÚPER SERVICIO JIUTEPEC, S. A. DE C. V.",BUGAMBILIAS,62550,JIUTEPEC,Morelos,PEMEX,14.19,14.99,18.82
-99.24565,18.95249,10583,"SERVICIO MILENIO 2000, S. A. DE C. V.",TLALTENANGO,62170,CUERNAVACA,Morelos,PEMEX,14.29,14.99,
-90.74772,18.60905,10484,"SERVICIOS ESPECIALES, S. A. DE C. V.",S/C,24350,ESCÁRCEGA,Campeche,BP (BRITISH PETROLEUM),16.29,17.69,20.23
-99.2323,18.90645,10443,"GASOLINERA LAS PALMAS DE CUERNAVACA, S. A. DE C. V.",LAS PALMAS,62050,CUERNAVACA,Morelos,PEMEX,14.14,14.48,18
-97.51157,25.87523,10606,"AUTO SERVICIO DIAGONAL, S. A. DE C. V.",CENTRO,87300,MATAMOROS,Tamaulipas,PEMEX,11.69,12.29,
-97.52798,25.88109,10344,"AUTO SERVICIO DIAGONAL, S. A. DE C. V.",CHORIZO,87316,MATAMOROS,Tamaulipas,PEMEX,11.69,,19.99
-97.49068,25.85843,10458,"AUTO SERVICIO DIAGONAL, S. A. DE C. V.",BERTHA DEL AVELLANO,87438,MATAMOROS,Tamaulipas,PEMEX,11.69,14.99,19.39
-97.45144,25.84245,10444,"AUTO SERVICIO DIAGONAL, S. A. DE C. V.",TECNOLOGICO,87490,MATAMOROS,Tamaulipas,PEMEX,11.69,12.99,19.39
-101.9818,20.45756,10376,"AUTOSERVICIO GASOLINERO MUÑOZ, S. A. DE C. V.",EL TARENGO,36916,PÉNJAMO,Guanajuato,EXXON MOBIL,14.35,16.99,18.98
-98.32783,26.04592,10561,"AUTOSERVICIOS REAL, S. A. DE C. V.",RENACIMIENTO,88756,REYNOSA,Tamaulipas,PEMEX,14.98,16.98,
-100.3279,25.738,10432,"CARBURANTES ALMAZAN, S. A. DE C. V.",TOPO CHICO,64107,MONTERREY,Nuevo Leon,PEMEX,19.79,21.62,21.76
-97.45779,25.843,10758,"COMBUSTIBLES CAMINO REAL, S. DE R. L.",PALO VERDE,87497,MATAMOROS,Tamaulipas,PEMEX,11.69,,19.39
-97.47184,25.86295,10643,"COMBUSTIBLES CAMINO REAL, S. DE R. L.",GUILLERMO GUAJARDO,87447,MATAMOROS,Tamaulipas,PEMEX,11.69,,19.39
-97.45005,25.84256,10721,"COMBUSTIBLES CAMINO REAL, S. DE R. L.",VILLAS DEL LAGO,87444,MATAMOROS,Tamaulipas,PEMEX,11.69,,19.89
-98.11867,25.91329,10453,"COMBUSTIBLES DE RÍO BRAVO, S. A. DE C. V.",AGRICOLA LOS ANGELES,88803,RÍO BRAVO,Tamaulipas,PEMEX,16.89,,20.11
-99.03892,19.61367,10637,"COMBUSTIBLES METROPOLITANOS, S. A. DE C. V.",LOS HEROES ECATEPEC 1ERA. SECCION,55050,ECATEPEC DE MORELOS,Estado de Mexico,PEMEX,14.86,15.46,17.96
-97.58678,25.86231,10510,"COMBUSTIBLES RODRÍGUEZ GUERRA DE MATAMOROS, S. A. DE C. V.",EJIDO LA ROSITA,87413,MATAMOROS,Tamaulipas,PEMEX,11.69,13.49,18.55
-97.53983,25.77011,10697,"ENERGÉTICOS ROJO, S. A. DE C. V.",EJIDO EL GALANEÑO,87560,MATAMOROS,Tamaulipas,PEMEX,11.69,14.99,19.39
-97.50244,25.87086,10535,"ENERGÉTICOS ROJO, S. A. DE C. V.",CENTRO,87300,MATAMOROS,Tamaulipas,PEMEX,11.69,12.29,
-97.47943,25.8568,10630,"ENERGÉTICOS ROJO, S. A. DE C. V.",POPULAR,87460,MATAMOROS,Tamaulipas,PEMEX,11.69,,21.4
-97.76837,25.95447,10718,"ENERGÉTICOS ROJO, S. A. DE C. V.",EJIDO LAS RUSIAS,87324,MATAMOROS,Tamaulipas,PEMEX,11.69,13.49,18.89
-98.10838,24.92941,10709,"ENERGÉTICOS SAN FERNANDO, S. A. DE C. V.",S/C,87600,SAN FERNANDO,Tamaulipas,PEMEX,15.89,19.02,19.5
-97.81294,25.66644,10577,"ENERGÉTICOS VALLE HERMOSO, S. A. DE C. V.",CENTRO,87500,VALLE HERMOSO,Tamaulipas,PEMEX,14.5,,19.05
-109.4346,27.06098,10578,"JAG AUTOSERVICIOS, S. A. DE C. V.",SONORA,85890,NAVOJOA,Sonora,PEMEX,15.99,17.99,
-97.98434,25.65138,10590,GERARDO GUERRA HINOJOSA,EJIDO SANTA APOLONIA,88820,RÍO BRAVO,Tamaulipas,PEMEX,16.74,,20.11
-117.0147,32.46899,10628,"GRUPO ARGOIL CASABLANCA, S. DE R. L. DE C. V.",FRACCIONAMIENTO PANAMERICANO,22670,TIJUANA,Baja California,PEMEX,13.75,14.99,17.5
-98.17602,24.82432,10556,HUMBERTO ENCARNACIÓN GARZA GARZA,PASO REAL,87606,SAN FERNANDO,Tamaulipas,PEMEX,15.89,,19.5
-109.5496,26.9829,10480,"JAG AUTOSERVICIOS, S. A. DE C. V.",EJIDO 5 DE JUNIO,85298,ETCHOJOA,Sonora,PEMEX,15.66,17.09,19.59
-109.449,27.05899,10358,"JAG AUTOSERVICIOS, S. A. DE C. V.",JUÁREZ,85870,NAVOJOA,Sonora,PEMEX,15.99,17.99,
-97.87601,22.3237,10492,JOSÉ LUIS RODRÍGUEZ BERLANGA,LAGUNA DE LA PUERTA,89603,ALTAMIRA,Tamaulipas,PEMEX,13.79,15.1,
-98.98309,19.42199,10650,JOSÉ MERLOS ESCUTIA,BARRIO JUGUETEROS,56356,CHIMALHUACÁN,Estado de Mexico,PEMEX,15.29,19.59,19.79
-97.79729,25.77542,10517,"RAMAY MULTISERVICIOS, S. A. DE C. V.",LAS PALMAS,87510,VALLE HERMOSO,Tamaulipas,PEMEX,13.09,,19.05
-99.21729,19.28309,10602,"SERVICIO 5441, S. A. DE C. V.",HEROES DE PADIERNA,14200,TLALPAN,Ciudad de Mexico,G500 NETWORK,15.86,16.96,19.86
-109.7527,23.37003,10638,"SERVICIO MIRAFLORES, S. A. DE C. V.",ENTRO EJIDO MIRAFLORES,21250,LA PAZ,Baja California Sur,PEMEX,16.85,18.34,20.1
-98.29254,26.05587,10394,"SERVICIO RALI, S. A. DE C. V.",EL ANHELO,88760,REYNOSA,Tamaulipas,PEMEX,14.95,16.98,
-110.9903,29.06906,10647,"SERVICIOS DEL RÍO RG, S. A. DE C. V.",FRACCIONAMIENTO MONTECARLO,83288,HERMOSILLO,Sonora,PEMEX,16.09,17.99,
-99.15725,19.38929,10452,"SERVICIOS SIMPA, S. A. DE C. V.",NARVARTE,3100,BENITO JUÁREZ,Ciudad de Mexico,PEMEX,14.5,15.5,
-89.62507,20.9694,10726,"SERVICOMBUSTIBLES INSURGENTES, S. A. DE C. V.",CENTRO,97000,MÉRIDA,Yucatan,PEMEX,14.69,14.95,
-88.32954,18.51872,10365,"SERVICOMBUSTIBLES INSURGENTES, S. A. DE C. V.",LAGUNITAS,77029,OTHÓN P. BLANCO,Quintana Roo,PEMEX,15.55,15.98,18.89
-101.6085,21.13234,10737,"HIDROCARBUROS Y GASOLINAS DE LEÓN, S. A. DE C. V.",LA ESPERANZA,37179,LEÓN,Guanajuato,EXXON MOBIL,15.89,16.99,18.97
-98.88477,20.13576,10475,"AUTOSERVICIO AVION, S. A. DE C. V.",TORNACUXTLA,42163,SAN AGUSTÍN TLAXIACA,Hidalgo,PEMEX,13.5,14.45,17.3
-100.1557,25.70471,10610,"ENERGÉTICOS DEL ALTIPLANO, S. A. DE C. V.",VALLE DE LAS FLORES,67130,GUADALUPE,Nuevo Leon,PEMEX,14.69,16.49,18.99
-94.57128,18.05795,10553,"GRUPO ARIAS DEL SURESTE, S. A. DE C. V.",RANCHO NUEVO CARRIZAL,96700,MINATITLÁN,Veracruz,PEMEX,15,15.25,18.69
-99.22812,19.42844,10486,"SERVICIO TECAMACHALCO, S. A. DE C. V.",LOMAS DE TECAMACHALCO,53950,NAUCALPAN DE JUÁREZ,Estado de Mexico,PEMEX,14.85,16.45,
-95.29677,18.46438,10708,"GASOLINERA DE LOS TUXTLAS, S. A. DE C. V.",BARRIO PENJAMO,95830,SANTIAGO TUXTLA,Veracruz,GULF,15.44,16.49,19.35
-98.91632,19.22978,10429,"OPERADORA LUINTRA, S. A. DE C. V.",SAN MATEO HUITZILZINGO,56625,CHALCO,Estado de Mexico,PEMEX,14.54,15.6,18.3
-98.80588,19.55282,10274,"DESARROLLADORA DE SERVICIOS OMEGA, S. A. DE C. V.",TEPETLAOXTOC DE HIDALGO,56057,TEPETLAOXTOC,Estado de Mexico,PEMEX,16.44,19.99,19.49
-99.60674,18.86973,10680,"JAISERVICIO, S. A. DE C. V.",TLAPIZALCO,51980,ZUMPAHUACÁN,Estado de Mexico,TOTAL,15.7,16.76,19.59
-116.5899,31.86228,10447,"SERVICIO BUSTRI, S. A. DE C. V.",HIDALGO,22880,ENSENADA,Baja California,PEMEX,14.49,15.49,
-100.4538,20.63593,10495,COSMOS SERVICIO S. DE R. L. DE C. V.,SATELITE,76110,QUERÉTARO,Queretaro,PEMEX,14.49,15.5,20.29
-99.59727,19.91766,10518,"OPERADORA SANTA ISABEL, S. A. DE C. V.",S/C,54240,JILOTEPEC,Estado de Mexico,PEMEX,14.79,15.39,18.39
-116.6088,31.8467,10530,"SERVICIO BUSTRI, S. A. DE C. V.",CARLOS PACHECO,22800,ENSENADA,Baja California,PEMEX,14.49,15.49,17.99
-102.3267,20.51744,10267,"SERVICIO SAN JOSÉ DEL CARACOL, S. A. DE C. V.",CARACOL,47930,AYOTLÁN,Jalisco,PEMEX,15.98,16.7,19.54
-97.14453,19.2552,10343,"GRUPO GONZÁLEZ BERRA, S. A. DE C. V.",TZALZIN,75080,QUIMIXTLÁN,Puebla,PEMEX,15.27,15.31,18.43
-106.9455,29.94348,10539,"COMBUSTIBLES CARVEL, S. A. DE C. V.",S/C,31880,BUENAVENTURA,Chihuahua,PEMEX,15.5,20.85,18.5
-101.7118,21.11167,10401,"BRISCAN, S. A. DE C. V.",LAS MANDARINAS,37419,LEÓN,Guanajuato,PEMEX,14.99,15.99,
-106.2646,27.0523,10422,FELIX RUIZ GONZÁLEZ,CENTRO,33550,EL TULE,Chihuahua,PEMEX,15.85,,19.5
-117.0489,32.53152,10770,MARÍA DEL CONSUELO ROMANO PIÑA,ZONA CENTRO,22000,TIJUANA,Baja California,PEMEX,14.1,16,
-106.3955,29.8913,10756,"COMBUSTIBLES SUECO, S. A. DE C. V.",S/C,32800,AHUMADA,Chihuahua,PEMEX,13.99,15.99,18.5
-100.1414,20.19171,10386,LEÓN SERGIO GONZÁLEZ DE LA VEGA,S/C,76850,AMEALCO DE BONFIL,Queretaro,PEMEX,16.49,,20.79
-96.71217,17.03659,10282,"ESTACIÓN DE SERVICIO CAMAISA, S. A. DE C. V.",SANTA CRUZ XOXOCOTLAN,71230,SANTA CRUZ XOXOCOTLÁN,Oaxaca,PEMEX,15.9,16.92,19.9
-99.23872,20.12881,10621,"SERVICIO FRANCHUZ, S. A. DE C. V.",TLAHUELILPAN,42780,TLAHUELILPAN,Hidalgo,PEMEX,14,15,17.7
-104.3578,19.77743,10727,"COMBU-EXPRESS, S. A. DE C. V.",CENTRO,48900,AUTLÁN DE NAVARRO,Jalisco,Combu-Express,17.1,18.3,20.1
-97.33619,20.67129,10722,EVERARDO GUSTIN SÁNCHEZ,S/C,92800,TUXPAN,Veracruz,PEMEX,15.26,15.8,18.23
-98.70649,19.98964,10461,"BENSAA, S. A. DE C. V.",XOCHIHUACAN,43580,EPAZOYUCAN,Hidalgo,PEMEX,14,14.6,17.6
-99.13698,19.4764,10478,"SABINO AGUIRRE, S. A. DE C. V.",CAPULTITLAN,7530,GUSTAVO A. MADERO,Ciudad de Mexico,PEMEX,15.69,15.95,
-97.40015,20.94456,10784,EVERARDO GUSTIN SÁNCHEZ,SANTIAGO DE LA PENA,92770,TUXPAN,Veracruz,PEMEX,15.3,,18.27
-99.15761,19.52753,10351,"GASOLINERA ACUEDUCTO GUADALUPE, S. A. DE C. V.",RESIDENCIAL ACUEDUCTO DE GUADALUPE,7270,GUSTAVO A. MADERO,Ciudad de Mexico,PEMEX,14.89,15.89,
-110.005,27.48696,10604,"GRP GASOLINAS REFINADAS DEL PACIFICO, S. A. DE C. V.",VILLAS DEL REAL,85136,CAJEME,Sonora,PEMEX,15.97,18.93,
-99.0015,19.63076,10359,"SERVICIO CHICONAHUTLA, S. A. DE C. V.",SANTA MARÍA CHICONAUTLA,55065,ECATEPEC DE MORELOS,Estado de Mexico,PEMEX,15.9,17.2,
-98.67554,19.91081,10295,"SERVICIO LA LOM, S. A. DE C. V.",ZEMPOALA,43830,ZEMPOALA,Hidalgo,PEMEX,14.1,14.6,17.6
-105.4681,25.11805,10382,SIERRA MADRE COMBUSTIBLES Y SERVICIOS S. A. DE C. V.,S/C,34600,SANTIAGO PAPASQUIARO,Durango,PEMEX,16.38,17.59,19.27
-105.4148,25.0466,10711,"NAVAR BREACH, S. P. R. DE R. L. DE C. V.",S/C,34600,SANTIAGO PAPASQUIARO,Durango,PEMEX,16.38,17.59,19.27
-100.4538,25.69675,10675,"SERVICIOS GASOLINEROS DE MÉXICO, S. A. DE C. V.",MISION DE SANTA CATARINA,66360,SANTA CATARINA,Nuevo Leon,Oxxo Gas,16.58,18.05,
-98.93568,18.8055,10355,"SUPERSERVICIO MORELOS DE CUAUTLA, S. A.",PLAN DE AYALA,62743,CUAUTLA,Morelos,PEMEX,15.84,16.55,19.7
-97.48757,25.83008,10593,"COMBUSTIBLES CAMINO REAL, S. DE R. L.",LOMAS DE SAN JUAN,87455,MATAMOROS,Tamaulipas,PEMEX,11.69,,19.39
-99.14246,19.5224,10568,"EMISVIP, S. A. DE C. V.",JORGE NEGRETE,7260,GUSTAVO A. MADERO,Ciudad de Mexico,GULF,15.5,16.99,18.53
-99.01458,19.40534,10489,"SERVICIOS SIMPA, S. A. DE C. V.",LOS REYES IZTACALCO,8620,IZTACALCO,Ciudad de Mexico,REPSOL,19.55,20.99,
-99.13679,19.40448,10346,"SÚPER SERVICIO VIADUCTO ELSA, S. A.",ALGARIN,6880,CUAUHTÉMOC,Ciudad de Mexico,PEMEX,15.99,16.99,
-98.40098,19.3029,10296,"SERVICIO IXTACUIXTLA, S. A. DE C. V.",S/C,90700,TEPETITLA DE LARDIZÁBAL,Tlaxcala,PEMEX,14.79,,18.4
-98.22198,19.32971,10672,"SERVICIO IXTACUIXTLA, S. A. DE C. V.",ATEMPAN,90000,TLAXCALA,Tlaxcala,PEMEX,15.05,15.68,
-97.49561,20.59154,10275,"ABASTECEDORA AEROPUERTO, S. A. DE C. V.",LÁZARO CÁRDENAS,92900,TIHUATLÁN,Veracruz,PEMEX,15.23,16.3,18.99
-96.12093,19.17571,10790,"HIDROCARBUROS IMOSA, S. A. DE C. V.",IGNACIO ZARAGOZA,91910,VERACRUZ,Veracruz,PEMEX,13.4,13.9,
-99.0524,19.59944,10736,ALEJANDRO MARIO OCHOA FRAGOSO,SAN CRISTOBAL CENTRO,55000,ECATEPEC DE MORELOS,Estado de Mexico,PEMEX,15.89,16.19,18.99
-100.2067,25.67505,10671,"SERVICIO NUEVO SAN SEBASTIAN, S. A. DE C. V.",NUEVO SAN SEBASTIAN,67180,GUADALUPE,Nuevo Leon,GULF,14.7,16.5,
-102.7166,20.05557,10299,LUIS MARIANO AMEZCUA SÁNCHEZ,CENTRO,59000,SAHUAYO,Michoacan,PEMEX,16.97,17.65,
-99.1395,19.4747,10357,ALEJANDRO MARIO OCHOA FRAGOSO,DEFENSORES DE LA REPUBLICA,7380,GUSTAVO A. MADERO,Ciudad de Mexico,PEMEX,15.69,15.99,18.14
-99.02684,19.62531,10278,ALEJANDRO MARIO OCHOA FRAGOSO,TECAMAC,55069,TECÁMAC,Estado de Mexico,PEMEX,15.04,15.99,18.44
-100.3913,21.01404,10589,"SERVICIOS EL QUIJAY, S. A. DE C. V.",S/C,37980,SAN JOSÉ ITURBIDE,Guanajuato,REPSOL,13.99,17.59,18.65
-102.1617,17.99217,10779,"SÚPER SERVICIO NARANJITO, S. A. DE C. V.",S/C,40812,LA UNIÓN DE ISIDORO MONTES DE OCA,Guerrero,PEMEX,14.1,14.59,18.25
-101.619,19.51107,10516,"SUPERSERVICIO BARRIGA, S. A. DE C. V.",PATZCUARO CENTRO,61600,PÁTZCUARO,Michoacan,PEMEX,14.69,16.99,18.99
-97.40215,20.95551,10367,"GASOLINERAS BELLO, S. A. DE C. V.",CENTRO,92800,TUXPAN,Veracruz,REPSOL,15.55,16.59,
-101.4294,20.00003,10752,"EMPRESAS ANGUIANO, S. A. DE C. V.",S/C,58800,MORELOS,Michoacan,PEMEX,16.8,17.3,19.9
-99.63074,19.34869,10415,ESPERANZA DURAN DURAN,BARRIO DE SANTA ROSA,50200,TOLUCA,Estado de Mexico,PEMEX,14.49,15.99,18.99
-99.4295,18.93275,10490,ESPERANZA DURAN DURAN,CHALMITA,52488,OCUILAN,Estado de Mexico,PEMEX,13.99,15.99,18.7
-113.5643,28.96069,10701,"MARTHA TLFX, S. A. DE C. V.",BAHIA DE LOS ANGELES,22980,ENSENADA,Baja California,PEMEX,,,
-107.2142,24.4305,10470,"ESTACIÓN DE SERVICIO EXPRESS, S. A. DE C. V.",S/C,80400,CULIACÁN,Sinaloa,PEMEX,15.5,19,21
-105.8638,23.00066,10286,"SERVICIO DEL ROSARIO, S. A. DE C. V.",PRESIDENTES,82800,ROSARIO,Sinaloa,PEMEX,16.3,16.5,19.1
-98.29333,26.04351,10268,"BURGOS PLUS GASOLINERAS, S. A. DE C. V.",BUROCRATAS,88756,REYNOSA,Tamaulipas,PEMEX,12.28,14.18,21.09
-96.34982,19.2026,10560,"GASOLINERA GRACIELA, S. A. DE C. V.",RANCHO LA CACHIMBA,91674,VERACRUZ,Veracruz,PEMEX,15.25,,18
-97.67947,20.90572,10379,"GASOLINERA FOY QUINTANA ROO, S. A. DE C. V.",CENTRO,92730,ÁLAMO TEMAPACHE,Veracruz,PEMEX,15.5,16.75,18.65
-101.0824,22.73988,10305,"COMBUSTIBLES Y LUBRICANTES MOCTEZUMA, S. DE R. L. DE C. V.",CENTRO,78900,MOCTEZUMA,San Luis Potosi,TOTAL,15.09,15.59,18.98
-94.5635,17.99567,10404,"SÚPER SERVICIO VALPARAISO, S. A. DE C. V.",NUEVA MINATITLAN,96734,MINATITLÁN,Veracruz,PEMEX,13.65,14.35,17.99
